X,Y,OBJECTID,PNT,CTGY,Y_WGS_84,X_WGS_84,HGHT,RMRK,SRC,HGHT_SRC,STS
2078037.394276,-4013156.43049855,271,110DC14,3,-30775.87,-3750778,82.305,,19,18,2
2076302.84862431,-4004199.36647859,272,110N6,3,-32242.45,-3743370.61,164.471,,19,18,2
2074159.5494364,-4014127.50455252,273,110O6,3,-33995.66,-3751592.22,0,DEMOLISHED,19,18,1
2097975.75379199,-4039235.66701988,274,111B7(62),3,-14173.98,-3772287.22,,Demolished,0,,1
2067034.63427583,-4015076.3103717,275,111DC12,3,-39913,-3752400,0,DEMOLISHED SEE 222DC17,19,18,1
2075864.20411491,-4013381.39850034,276,111DC13,3,-32581.25,-3750970.11,114.174,,19,18,2
2078163.16907141,-4013098.57026406,277,111DC14,3,-30671.5,-3750729.8,79.336,,19,18,2
2076256.94097798,-4004331.70035837,278,111N6,3,-32280.26,-3743480.29,0,DEMOLISHED SEE 185N6,19,18,1
2074387.09129701,-4013851.6206914,279,111O6,3,-33807.39,-3751363.35,0,DEMOLISHED SEE 214O6,19,18,1
2067510.09466011,-4015002.38832561,280,112DC12,3,-39518.19,-3752337.21,41.442,,19,25,2
2075604.26698497,-4013582.95961341,281,112DC13,3,-32796.69,-3751137.58,107.026,,19,18,2
2078076.70495049,-4014218.524059,282,112DC14,3,-30740.36,-3751656.42,,,19,,3
2076132.60116349,-4004694.77411167,283,112N6,3,-32382.65,-3743781.2,0,DEMOLISHED SEE 186N6,19,18,1
2074447.93456876,-4014154.44592894,284,112O6,3,-33755.94,-3751613.65,95.432,,19,25,2
2098123.37618097,-4039462.44125326,285,113B7(62),3,-14051.3,-3772474.2,,Demolished,0,,1
2098334.31497143,-4038088.7988195,286,113BB7,3,-13878.07,-3771340.18,94.766,PREVIOUSLY 58BB8,0,,2
2068198.93028018,-4014880.49299996,287,113DC12,3,-38946.24,-3752234.03,44.654,,19,25,2
2075734.19294964,-4013350.81185683,288,113DC13,3,-32689.38,-3750945.18,115.134,,19,18,2
2077839.36436502,-4014278.80532089,289,113DC14,3,-30937.42,-3751706.92,0,,19,18,4
2076052.03234799,-4004930.89722487,290,113N6,3,-32448.99,-3743976.89,0,DEMOLISHED SEE 187N6,19,18,1
2074338.19850677,-4014408.29660507,291,113O6,3,-33846.38,-3751823.94,88.872,,19,25,2
2099248.19823779,-4038974.71604144,292,114B7,3,-13119.23,-3772070.32,0,,19,18,4
2099248.14996916,-4038974.74020316,293,114B7(62),3,-13119.27,-3772070.34,,Demolished,0,,1
2068689.97090177,-4014762.20240217,294,114DC12,3,-38538.62,-3752134.53,54.995,,19,25,2
2073948.14354022,-4013344.96132946,295,114DC13,3,-34173.66,-3750945.56,92.417,,19,25,2
2077871.5108521,-4014593.83796767,296,114DC14,3,-30909.86,-3751967.4,,,19,,3
2078744.85256628,-4017773.91948019,297,114DC19,3,-30175.81,-3754594.95,52.839,Town Survey Mark,19,25,2
2075958.12987833,-4005215.08398782,298,114N6,3,-32526.28,-3744212.4,0,DEMOLISHED SEE 188N6,19,18,1
2074260.40596965,-4014669.90752525,299,114O6,3,-33910.25,-3752040.55,83.708,,19,25,2
2099214.95865022,-4039132.4090006,300,115B7,3,-13146.61,-3772200.51,63.857,,19,18,2
2099214.9224139,-4039132.4453032,301,115B7(62),3,-13146.64,-3772200.54,,Demolished,0,,1
2065359.97731864,-4014168.94112001,302,115DC12,3,-41307.75,-3751655.46,0,Demolished,19,18,1
2075624.83507097,-4012256.76878855,303,115DC13,3,-32783.38,-3750040.47,156.694,,19,18,2
2077908.78271151,-4014887.54354668,304,115DC14,3,-30878.1,-3752210.22,,,19,,3
2075738.78145826,-4005339.76389689,305,115N6,3,-32708.34,-3744316.23,0,DEMOLISHED SEE 189N6,19,18,1
2074124.47079039,-4014819.65699648,306,115O6,3,-34022.76,-3752164.81,81.268,,19,7,2
2098554.28168827,-4038928.89672113,307,116B7,3,-13694.66,-3772033.32,0,,19,18,4
2098554.25753582,-4038928.92091495,308,116B7(62),3,-13694.68,-3772033.34,,Demolished,0,,1
2078097.05660405,-4014872.4507421,309,116DC14,3,-30721.7,-3752197.23,,,19,,3
2075675.80754985,-4005515.3476628,310,116N6,3,-32760.21,-3744461.75,0,DEMOLISHED SEE 190N6,19,18,1
2073997.78774382,-4015231.76549566,311,116O6,3,-34126.8,-3752506.03,75.187,,19,25,2
2098474.05623484,-4039054.25308606,312,117B7,3,-13761.03,-3772136.88,0,,19,18,4
2098474.05618211,-4039054.28942078,313,117B7(62),3,-13761.03,-3772136.91,,Demolished,0,,1
2075694.52933801,-4014317.22950443,314,117DC13,3,-32719.59,-3751744.67,95.883,DEMOLISHED / See 56SM35,19,18,1
2076588.67968811,-4011846.74832234,315,117DC14,3,-31983.46,-3749698.54,126.384,Demolished see 31DC14,19,18,1
2075602.11430553,-4005712.82394909,316,117N6,3,-32820.93,-3744625.42,0,DEMOLISHED SEE 191N6,19,18,1
2074217.46040296,-4015375.61870353,317,117O6,3,-33943.85,-3752624.35,74.108,,19,7,2
2098480.27111699,-4039242.83858088,318,118B7,3,-13755.65,-3772292.52,62.972,,19,18,2
2098480.27109941,-4039242.85070482,319,118B7(62),3,-13755.65,-3772292.53,,Demolished,0,,1
2077498.4521907,-4012826.87805585,320,118DC14,3,-31224.65,-3750506.85,96.03,DEMOLISHED SEE 133DC14,19,18,1
2080054.25399268,-4020212.24893952,321,118DC19,3,-29081.9,-3756607.53,53.818,Town Survey Mark,19,25,2
2075556.68263641,-4005835.49668494,322,118N6,3,-32858.36,-3744727.09,0,DEMOLISHED SEE 192N6,19,18,1
2074246.36657526,-4015129.14832483,323,118O6,3,-33920.56,-3752420.42,77.38,,19,7,2
2098565.1366389,-4039362.87808305,324,119B7(62),3,-13685.14,-3772391.49,,Demolished,0,,1
2082687.4235124,-4029867.50802958,325,119BA5,3,-26872.33,-3764579.73,27.951,,19,18,2
2075664.53663162,-4013925.15777098,326,119DC13,3,-32745.63,-3751420.46,101.525,,19,18,2
2076978.77760609,-4014339.04488288,327,119DC14,3,-31652.37,-3751759.1,94.329,,19,18,2
2078626.24477145,-4022073.73098923,328,119DC19,3,-30263,-3758150,0,DEMOLISHED SEE 87DC24,19,18,1
2075488.28993038,-4006022.08642565,329,119N6,3,-32914.7,-3744881.73,158.506,,19,18,2
2074349.40940404,-4014888.54656504,330,119O6,3,-33835.65,-3752221.12,82.685,,19,7,2
2042489.85678597,-4033224.54071404,331,11A3,3,-60212.25,-3767505.84,0,DEMOLISHED SEE 16AB2,19,18,1
2058601.01341588,-4035713.66560641,332,11A4,3,-46836.21,-3769485.4,0,DEMOLISHED,19,18,1
2062280.69007022,-4033699.04163187,333,11A5,3,-43791.93,-3767807.35,16.163,,19,18,2
2053858.91451846,-4039273.68608727,334,11AB10,3,-50753.6,-3772444.42,6.692,,19,18,2
2043093.34340174,-4049619.08886811,335,11AB18,3,-59626.01,-3781031.41,52.967,DEMOLISHED,19,18,1
2052963.70667765,-4033181.22220225,336,11AB4,3,-51523.3,-3767418.72,41.59,,19,,2
2067972.333794,-4028901.85482138,337,11BA2,3,-39086.73,-3763824.61,0,GP L243/1983,12,18,4
2079352.46772458,-4033843.74969569,338,11BA4,3,-29629.5,-3767871.84,23.319,FILE A7 VISSUED,19,18,2
2082594.34103161,-4029685.97410476,339,11BA5,3,-26950,-3764430,28.937,not surveyed,19,18,5
2075252.75247798,-4036638.801339,340,11BA8,3,-33022.34,-3770190.78,35.969,MP EXT 107,19,14,2
2097464.99891078,-4036542.9612888,341,11BB7,3,-14600.91,-3770065.22,0,,19,18,4
2099699.58402441,-4037138.85347207,342,11BB8,3,-12747,-3770554.45,0,,19,18,4
2098944.12892039,-4046263.44852762,343,11C7,3,-13362.83,-3778084.56,11.545,,19,18,2
2053347.99170069,-3990810.83928879,344,11CB24,3,-51393.57,-3732364.24,6.58,PREVIOUSLY 13CB25,0,,2
2051782.43653571,-3968125.44237724,345,11CB4,3,-52800.59,-3713551.3,0,,19,18,4
2054435.24921582,-3995278.70777117,346,11CD5,3,-50468.7,-3736061.69,29.761,,19,3,1
2077683.39264783,-4010274.67916577,347,11DC14,3,-31077.85,-3748394.87,97.625,,19,18,2
2069436.41406521,-4021876.44454226,348,11DC17,3,-37894.89,-3758014.35,37.946,,19,18,2
2080361.87834752,-4028557.2123643,349,11DC24,3,-28805.44,-3763503.03,49.629,,19,18,2
2063119.75295409,-4004755.05561919,350,11DC6,3,-43204.67,-3743874.02,16.766,,19,3,2
2066063.75958467,-4002749.11047196,351,11DC7,3,-40763.37,-3742202.56,72.352,,19,3,2
2045694.00693536,-4021028.90912179,352,11F10,3,-57615.34,-3757413.03,51.024,,19,,2
2046033.73399638,-4022315.9640934,353,11F11,3,-57326.77,-3758475.21,8.841,,19,14,2
2045637.3920399,-4023794.35637644,354,11F13,3,-57648.46,-3759699.11,49.773,,19,14,2
2046075.51244404,-4018219.48617537,355,11F7,3,-57312.53,-3755088.41,9.258,,19,18,2
2045973.22499122,-4019801.51381539,356,11F8,3,-57389.59,-3756396.94,90.292,,19,,2
2045875.32196718,-4020643.49819622,357,11F9,3,-57466.69,-3757093.51,59.084,,19,,2
2046978.9533982,-4021848.26771161,358,11G10,3,-56544.17,-3758083.91,143.118,,19,14,2
2046494.12572268,-4022699.39444106,359,11G11,3,-56942.56,-3758789.83,0,DEMOLISHED,19,18,1
2046757.99727763,-4023093.72657541,360,11G12,3,-56721.5,-3759114.44,141.746,,19,14,2
2047006.9812781,-4018893.13123715,361,11G7,3,-56535.45,-3755640.76,101.031,,19,,2
2048981.88306716,-4021144.12281761,362,11H10,3,-54884.25,-3757492.08,169.628,,19,14,2
2049076.81359576,-4016809.39712387,363,11H5,3,-54826.11,-3753907.68,50.697,,19,14,2
2048783.45141282,-4019545.78789797,364,11H8,3,-55056.71,-3756171.69,89.896,,19,,2
2049083.53963861,-4020362.27435972,365,11H9,3,-54803.56,-3756845.26,80.871,,19,,2
2050188.56887359,-4021690.24220758,366,11I10,3,-53879.56,-3757937.77,180.53,,19,14,2
2049192.71213586,-4015426.91648588,367,11I4,3,-54736.41,-3752763.81,5.991,,19,14,2
2049720.24596173,-4017057.29884265,368,11I5,3,-54290.38,-3754109.61,63.869,,19,14,2
2050081.66031478,-4018092.43473362,369,11I6,3,-53985.26,-3754963.85,36.879,,19,14,2
2050487.77882983,-4018453.72527161,370,11I7,3,-53646.21,-3755260.67,13.366,,19,,2
2049928.38548602,-4019387.78538752,371,11I8,3,-54106.48,-3756035.59,28.762,,19,14,2
2049257.14982941,-4020902.04993025,372,11I9,3,-54656.8,-3757290.65,0,DEMOLISHED,0,18,1
2050596.60936537,-4021138.98636637,373,11J10,3,-53543.28,-3757480.17,126.675,,19,14,2
2050750.14192154,-4017530.15452457,374,11J6,3,-53432.57,-3754495.77,0,DEMOLISHED,19,18,1
2051685.68283254,-4019039.23943019,375,11J7,3,-52648.46,-3755739.21,0,DEMOLISHED SEE 25J7,19,18,1
2051485.06494167,-4019780.20361701,376,11J8,3,-52811.69,-3756352.74,0,DEMOLISHED,19,18,1
2051325.52847707,-4020518.82901907,377,11J9,3,-52940.79,-3756964.11,111.626,,19,,2
2053057.14335097,-4026091.75784335,378,11K15,3,-51477.63,-3761562.15,99.992,,19,14,2
2052333.16887753,-4026995.18790154,379,11K16,3,-52074.51,-3762311.9,109.359,,19,14,2
2051997.5757941,-4046028.34351834,380,11K36,3,-52266.05,-3778026.15,20.799,,19,,2
2052298.91628908,-4018167.42298717,381,11K7,3,-52143.05,-3755015.56,0,DEMOLISHED,19,18,1
2052182.10604841,-4020370.2041119,382,11K9,3,-52230.06,-3756837.3,102.322,,19,14,2
2054511.6658961,-4025652.85674514,383,11L14,3,-50272.13,-3761193,38.198,,19,,2
2054118.37865726,-4025726.94690019,384,11L15,3,-50598.29,-3761255.96,47.927,,19,,2
2054158.94642544,-4027854.21485375,385,11L17,3,-50555.23,-3763013.41,141.827,,19,,2
2053857.95455764,-4034244.91066516,386,11L23,3,-50776.71,-3768293.04,32.966,,19,14,2
2054005.67387555,-4038318.90617674,387,11L28,3,-50636.14,-3771655.71,6.634,,19,14,2
2054598.55733413,-4040764.25837717,388,11L30,3,-50133.78,-3773671.3,14.074,,19,14,2
2053913.09726771,-4045368.02637008,389,11L35,3,-50681.64,-3777472.79,57.294,,19,,2
2053094.78971883,-3992281.07022688,390,11L4,3,-51597.83,-3733583.83,0,DEMOLISHED,19,18,1
2054103.31091511,-4018232.05855799,391,11L7,3,-50643.87,-3755060.89,8.426,,19,14,2
2054042.1278247,-4019924.67813978,392,11L8,3,-50687.22,-3756460.6,39.978,,19,,2
2054266.3262487,-4020181.26206534,393,11L9,3,-50499.88,-3756671.73,54.003,,19,,2
2055015.74969798,-4021131.62548463,394,11M10,3,-49873.32,-3757454.08,71.932,,19,18,2
2055977.28592184,-4022550.3140976,395,11M11,3,-49068.72,-3758622.59,27.31,,19,,2
2055826.83933767,-4023270.1354477,396,11M12,3,-49190.56,-3759218.18,0,DEMOLISHED,19,18,1
2055800.49524065,-4024580.91901938,397,11M13,3,-49206.81,-3760301.58,14.091,,19,,2
2056060.70189086,-4025617.76896635,398,11M14,3,-48986.35,-3761157.27,27.982,,19,,2
2055889.94674332,-4026113.10279694,399,11M15,3,-49125.98,-3761567.3,23.475,,19,14,2
2055247.94342062,-4027130.36337612,400,11M16,3,-49654.51,-3762410.59,47.807,,19,,2
2055358.33686301,-4028395.02126306,401,11M17,3,-49557.41,-3763454.93,81.407,,19,,2
2055564.08084779,-4030093.98828825,402,11M19,3,-49379.33,-3764857.49,45.92,,19,,2
2055436.86553388,-4030512.21360817,403,11M20,3,-49483.09,-3765203.49,44.452,,19,,2
2055765.13182266,-4031709.90865235,404,11M21,3,-49205.55,-3766191.28,27.989,,19,14,2
2055923.38596672,-4032695.80391396,405,11M22,3,-49070.02,-3767004.8,18.27,,19,14,2
2055152.28041726,-4034056.64560934,406,11M23,3,-49703.85,-3768131.88,18.977,,19,14,2
2055565.80994311,-4035135.11179507,407,11M24,3,-49356.16,-3769020.55,12.86,,19,14,2
2055935.52065333,-4035629.57074865,408,11M25,3,-49047.38,-3769427.19,10.846,,19,14,2
2055679.20650187,-4036689.62151245,409,11M26,3,-49255.41,-3770303.44,6.903,,19,14,2
2055747.97747819,-4038083.60687994,410,11M27,3,-49192.38,-3771453.85,8.758,,19,14,2
2055960.6250648,-4038674.546732,411,11M28,3,-49013.51,-3771940.7,0,DEMOLISHED,19,18,1
2055598.45876675,-4039212.56785901,412,11M29,3,-49311.5,-3772386.33,3.476,E873/85,13,14,2
2055781.99870347,-4041474.50253204,413,11M31,3,-49149.59,-3774252.24,1.816,,19,14,2
2055887.30733687,-4042177.82391227,414,11M32,3,-49059.27,-3774832.14,2.325,,19,14,2
2055680.59348596,-4043780.80382747,415,11M33,3,-49223.72,-3776155.62,10.323,Demolished see 17BS47,19,14,1
2054995.3428663,-4044292.34865104,416,11M34,3,-49789.45,-3776580.63,0,DEMOLISHED,19,18,1
2055788.01498132,-4017901.02576044,417,11M6,3,-49245.83,-3754779.81,1.689,,19,14,2
2055112.23608737,-4019124.18344449,418,11M8,3,-49801.9,-3755794.08,0,DEMOLISHED,19,18,1
2055838.61224726,-4020192.03991851,419,11M9,3,-49193.98,-3756673.78,16.371,,19,,2
2056877.18936409,-4022670.17277512,420,11N11,3,-48320.96,-3758717.82,10.769,,19,,2
2056706.55671007,-4023748.87193829,421,11N12,3,-48458.09,-3759610.08,20.75,,19,15,2
2057501.93757015,-4024679.10412173,422,11N13,3,-47793.82,-3760375.49,18.9,,19,,2
2056942.32013536,-4026167.61214575,423,11N15,3,-48252.16,-3761607.85,23.826,,19,,2
2056210.9693483,-4027188.71107768,424,11N16,3,-48854.91,-3762454.64,34.504,,19,14,2
2056206.39180665,-4028387.29649327,425,11N17,3,-48853.6,-3763444.89,51.42,,19,,2
2057006.28402211,-4028824.72481235,426,11N18,3,-48187.89,-3763802.85,32.41,,19,14,2
2056452.46521751,-4029814.93442404,427,11N19,3,-48643.31,-3764623.17,38.777,,19,,2
2056696.44084987,-4031171.78184933,428,11N20,3,-48435.11,-3765742.85,24.954,,19,14,2
2056550.09367033,-4032002.32084274,429,11N21,3,-48553.02,-3766429.41,21.405,,19,14,2
2057509.39206437,-4032906.69701465,430,11N22,3,-47753.33,-3767172.22,14.056,,19,14,2
2056726.06361075,-4033849.65801525,431,11N23,3,-48399.21,-3767954.19,13.814,,19,14,2
2056805.83547614,-4034459.48246875,432,11N24,3,-48330.46,-3768457.39,13.19,,19,14,2
2056706.61861677,-4035996.42094434,433,11N25,3,-48406.26,-3769726.76,9.75,,19,14,2
2056799.43521841,-4036355.82778847,434,11N26,3,-48327.76,-3770023.08,9.485,DEMOLISHED,19,14,1
2056305.93374459,-4037782.26419939,435,11N27,3,-48730.98,-3771202.71,4.212,,19,14,2
2057149.08679945,-4038594.14296625,436,11N28,3,-48028.37,-3771869.27,4.294,,19,14,2
2056686.88675412,-4039047.92608375,437,11N29,3,-48409.71,-3772245.77,4.153,G.P.11581,16,14,2
2056819.62755244,-4040718.01199768,438,11N30,3,-48292.59,-3773623.53,2.969,G P 6990/1994,19,14,2
2056462.54650979,-4041769.71551636,439,11N31,3,-48584.16,-3774492.92,1.348,F 86/9,19,14,2
2056456.74455801,-4042639.96705305,440,11N32,3,-48585.27,-3775211.02,2.194,,19,14,2
2056550.45821845,-4004397.04945994,441,11N4,3,-48669.59,-3743603.99,0,,19,18,4
2062101.20630704,-4007619.13620438,442,11N5,3,-44040.79,-3746248.51,9.992,,19,18,2
2057141.55085368,-4017415.54962232,443,11N6,3,-48123.47,-3754372.61,0,DEMOLISHED,19,18,1
2056930.62476499,-4018491.5022355,444,11N7,3,-48294.17,-3755263.17,1.903,,19,14,2
2056351.28610207,-4020642.03578533,445,11N9,3,-48766.27,-3757043.59,9.912,,19,,2
2057706.62341909,-4021641.27282323,446,11O10,3,-47636.5,-3757863.88,5.233,,19,14,2
2057822.98096215,-4023128.49482503,447,11O12,3,-47533.71,-3759092.66,21.693,,19,,2
2057904.97527268,-4024290.28762485,448,11O13,3,-47460.82,-3760052.49,14.7,,19,,2
2057692.69766475,-4025492.16241345,449,11O14,3,-47632.07,-3761046.57,24.886,,19,,2
2058073.88243787,-4026370.79930099,450,11O15,3,-47312,-3761771,0,DEMOLISHED,19,18,1
2058922.41425961,-4027437.71083664,451,11O16,3,-46603.3,-3762649.02,19.391,,19,14,2
2057821.79429331,-4032338.78311704,452,11O21,3,-47496.51,-3766701.92,16.159,,19,14,2
2058012.44848633,-4033330.77713555,453,11O23,3,-47334.23,-3767520.32,12.845,,19,14,2
2057774.59271613,-4038082.4400838,454,11O27,3,-47511.82,-3771444.28,5.675,,19,14,2
2058769.1244944,-4038488.61691597,455,11O28,3,-46685.45,-3771775.43,9.116,G.P.7056/1993,13,13,2
2057655.88726934,-4039157.71711116,456,11O29,3,-47605.78,-3772332.3,5.616,,13,13,2
2058744.64324308,-4014772.32635884,457,11O3,3,-46802.48,-3752180.01,12.78,,19,14,2
2070997.30496751,-4014010.84720409,458,11O5,3,-36623.78,-3751505.49,0,DEMOLISHED,19,18,1
2076583.30925986,-4012573.98980585,459,11O6,3,-31985.9,-3750300.18,0,DEMOLISHED,19,18,1
2058675.07394431,-4019051.73013607,460,11O7,3,-46842.83,-3755719.11,14.731,,19,,2
2058432.80430871,-4019514.19702596,461,11O8,3,-47042.17,-3756102.46,15.157,,19,14,2
2060188.75300869,-4012859.82650043,462,11P1,3,-45610.11,-3750592.23,15.884,,19,14,2
2060380.10101712,-4022074.46445228,463,11P11,3,-45414.63,-3758211.06,0,DEMOLISHED,19,18,1
2059149.45397857,-4023153.17512289,464,11P12,3,-46432.2,-3759107.6,4.169,DEMOLISHED,19,18,1
2059753.95890274,-4024627.28215768,465,11P13,3,-45924.36,-3760323.42,13.03,,19,,2
2059909.12818431,-4025262.11291502,466,11P14,3,-45793,-3760847.4,14.124,,19,14,2
2058968.61502312,-4025816.14930617,467,11P15,3,-46571.54,-3761309.02,18.069,,19,,2
2059988.78847727,-4026926.4890474,468,11P16,3,-45720.23,-3762222.33,18.78,,19,14,2
2059093.95132168,-4028338.38614967,469,11P17,3,-46457.27,-3763392.42,20.62,,19,,2
2059480.35734627,-4028912.48814727,470,11P18,3,-46134.26,-3763865.12,21.085,,19,14,2
2059335.16649981,-4014133.21909142,471,11P2,3,-46314.37,-3751648.99,16.519,,19,14,2
2059719.78964788,-4031409.70277574,472,11P20,3,-45925.54,-3765926.84,14.47,,16,14,2
2072504.8181132,-4022298.24808097,473,11P5A,3,-35345.54,-3758353.16,52.45,,19,18,2
2075666.90914328,-4022596.32597045,474,11P6A,3,-32718.94,-3758590.11,55.856,,19,18,2
2069828.24674555,-4027221.30003812,475,11Q10,3,-37552,-3762430,0,DEMOLISHED,19,18,1
2061141.47359445,-4022118.60663705,476,11Q11,3,-44782.21,-3758244.54,6.435,,19,14,2
2060956.41877184,-4023349.16038865,477,11Q12,3,-44931.06,-3759262.35,10.077,,19,14,2
2061661.09103295,-4024580.74314006,478,11Q13,3,-44341.2,-3760277.42,9.597,,19,14,2
2061106.76016318,-4025568.34894073,479,11Q14,3,-44797.56,-3761095.7,13.519,,19,14,2
2060966.81938086,-4026097.30712417,480,11Q15,3,-44911.66,-3761533.33,15.416,,19,14,2
2060769.357546,-4026907.54228029,481,11Q16,3,-45072.39,-3762203.57,17.108,,19,14,2
2061217.43608238,-4028510.13464345,482,11Q17,3,-44694.21,-3763525.82,16.419,,19,14,2
2061295.11604128,-4028833.74434276,483,11Q18,3,-44628.48,-3763792.85,15.617,,19,14,2
2061222.19278283,-4030323.35824946,484,11Q19,3,-44683.19,-3765023.61,0,G.P.12202,13,,4
2061457.49465951,-4015896.80710837,485,11Q4,3,-44543.92,-3753099.18,13.966,,19,14,2
2061078.14551106,-4016209.97094798,486,11Q5,3,-44857.88,-3753359.65,0,DEMOLISHED,19,18,1
2061286.94106496,-4017412.02777833,487,11Q6,3,-44679.73,-3754352.87,12.353,,19,14,2
2062391.14143225,-4021086.19504754,488,11R10,3,-43748.42,-3757386.3,10.759,,19,14,2
2062290.11789298,-4022344.78039002,489,11R11,3,-43827.51,-3758427.03,9.788,,19,14,2
2062104.46279009,-4023063.45827184,490,11R12,3,-43978.92,-3759021.75,7.386,,19,14,2
2062921.94837535,-4024214.44579381,491,11R13,3,-43295.79,-3759969.87,13.44,,19,14,2
2062844.41874361,-4024796.03726658,492,11R14,3,-43357.96,-3760450.79,14.838,,19,14,2
2062347.31131134,-4026268.87627352,493,11R15,3,-43765.04,-3761669.73,0,DEMOLISHED SEE 17R15,19,18,1
2062303.09646107,-4026855.85342471,494,11R16,3,-43799.5,-3762154.89,15.603,,19,14,2
2062818.30940774,-4028003.66400237,495,11R17,3,-43367.5,-3763101.23,18.748,,19,14,2
2062559.19363828,-4028752.95189122,496,11R18,3,-43579.71,-3763721.22,18.199,,19,14,2
2062334.17707694,-4037110.44000822,497,11R27,3,-43734.52,-3770623.66,0,GP 12869,13,,4
2062637.25240783,-4018511.25460915,498,11R7,3,-43553.8,-3755256.57,14.738,,19,14,2
2062716.69805311,-4019334.2781049,499,11R8,3,-43484.69,-3755936.74,14.659,DEMOLISHED,19,14,1
2061866.69403301,-4020486.48463612,500,11R9,3,-44186.27,-3756892.56,10.333,,19,14,2
2063479.87044328,-4021181.79522445,501,11S10,3,-42843.9,-3757461.2,15.762,,19,14,2
2064439.0022637,-4023973.66199446,502,11S13,3,-42037.14,-3759765.21,14.241,,19,14,2
2063733.34570549,-4024787.03153699,503,11S14,3,-42620,-3760440,14.048,Demolished,0,14,1
2063657.88196763,-4026321.14001051,504,11S15,3,-42676.94,-3761707.95,26.054,JAN 85 TMS120C,17,15,8
2063284.5218468,-4017939.46891769,505,11S6,3,-43018.28,-3754781.34,0,DEMOLISHED,19,18,1
2064448.0447971,-4019091.12825183,506,11S8,3,-42047.52,-3755729.23,20.708,,19,14,2
2064217.30321104,-4020618.03629283,507,11S9,3,-42233.56,-3756992.42,17.973,,19,14,2
2065042.32145294,-4022776.45833351,508,11T11,3,-41540.56,-3758773.54,18.726,,19,14,2
2065315.68260029,-4024163.04356369,509,11T13,3,-41308.58,-3759918.52,17.624,,19,14,2
2064793.88199739,-4024785.65080147,510,11T14,3,-41739.54,-3760434.94,16.657,,19,14,2
2064982.63953714,-4026264.25865843,511,11T15,3,-41577.47,-3761656.06,16.749,GP 5473/1991,13,14,2
2065634.59294104,-4027268.10139012,512,11T16,3,-41032.69,-3762483.11,17.581,GP 1184/1993,13,14,2
2065446.24146131,-4028168.79251046,513,11T17,3,-41185.79,-3763227.91,0,G.P.12811,13,,4
2065867.71148832,-4029074.0499065,514,11T18,3,-40832.76,-3763974.23,21.356,DEMOLISHED,19,18,1
2065624.26995891,-4038393.06381051,515,11T28,3,-41001.4,-3771670.16,25.967,,19,14,2
2065096.2074821,-4017758.94451547,516,11T6,3,-41513.96,-3754625.37,0,DEMOLISHED,19,18,1
2065371.80712949,-4018725.44929844,517,11T7,3,-41281.54,-3755423.52,0,DEMOLISHED,19,18,1
2066817.51363954,-4023181.63842846,518,11U12,3,-40065.11,-3759102.08,24.413,,19,18,2
2067069.1275161,-4023998.78579302,519,11U13,3,-39853.35,-3759776.54,31.774,Demolished,19,14,1
2067387.51535262,-4024802.47069214,520,11U14,3,-39586.23,-3760439.6,27.014,Demolished,19,14,1
