google_address,google_place_id,google_latitude,google_longitude,google_rating,google_primary_type,google_open_now,google_monday_hours,google_tuesday_hours,google_wednesday_hours,google_thursday_hours,google_friday_hours,google_saturday_hours,google_sunday_hours,x,y,feature_x,feature_y,nearest_x,nearest_y
"17 Bree St, Cape Town City Centre, Cape Town, 8000, South Africa",ChIJLYZYneBnzB0RcYcg0m0wkmI,-33.9180196,18.4218017,5,,1,9:00 AM – 11:00 PM,9:00 AM – 11:00 PM,9:00 AM – 11:00 PM,9:00 AM – 11:00 PM,9:00 AM – 11:00 PM,9:00 AM – 11:00 PM,9:00 AM – 11:00 PM,2050707.94233702,-4017812.55830156,18.4218017,-33.9180196,18.4217620268488,-33.9180713329582
"17 Bree St, Cape Town City Centre, Cape Town, 8000, South Africa",ChIJZWxWcMxBzB0RboOU1a0z6aI,-33.91804,18.42185,4.7,store,1,10:30 AM – 5:00 PM,10:30 AM – 5:00 PM,10:30 AM – 5:00 PM,10:30 AM – 5:00 PM,10:30 AM – 5:00 PM,10:30 AM – 5:00 PM,1:00 AM – 5:00 PM,2050707.94233702,-4017812.55830156,18.42185,-33.91804,18.4218023706897,-33.9181022504904
"15 Bree St, Cape Town City Centre, Cape Town, 8000, South Africa",ChIJC01GcTm1zR0R1d7cr-PdHik,-33.9179938,18.4218345,4.3,beauty_salon,,,,,,,,,2050707.94233702,-4017812.55830156,18.4218345,-33.9179938,18.4217702217496,-33.9180776174922
"17 Bree St, Cape Town City Centre, Cape Town, 8000, South Africa",ChIJx3k7NwBnzB0RDSk5a5qCjZY,-33.91804,18.42185,4.5,clothing_store,1,10:00 AM – 6:00 PM,10:00 AM – 6:00 PM,10:00 AM – 6:00 PM,10:00 AM – 6:00 PM,10:00 AM – 6:00 PM,10:00 AM – 6:00 PM,Closed,2050707.94233702,-4017812.55830156,18.42185,-33.91804,18.4218023706897,-33.9181022504904
"17 Bree St, Cape Town City Centre, Cape Town, 8000, South Africa",ChIJrUp_02BnzB0Rf7oEIViBLfE,-33.91804,18.42185,4.5,restaurant,,,,,,,,,2050707.94233702,-4017812.55830156,18.42185,-33.91804,18.4218023706897,-33.9181022504904
"17 Bree St, CBD, Cape Town, 8001, South Africa",ChIJA7X1EstnzB0RZiMFaPnapBU,-33.91804,18.42185,5,clothing_store,1,10:00 AM – 6:00 PM,10:00 AM – 6:00 PM,10:00 AM – 6:00 PM,10:00 AM – 6:00 PM,10:00 AM – 6:00 PM,10:00 AM – 6:00 PM,Closed,2050707.94233702,-4017812.55830156,18.42185,-33.91804,18.4218023706897,-33.9181022504904
"14 Jetty St, Foreshore, Cape Town, 8000, South Africa",ChIJ6cjAF19ZzB0Rr10bdv8EIIc,-33.9182503,18.4251242,4.1,hotel,1,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,2051068.52838517,-4017787.26026965,18.4251242,-33.9182503,18.4249341288368,-33.9180519855563
"12 Jetty St, Cape Town City Centre, Cape Town, 8000, South Africa",ChIJhQl5G2NnzB0ReQbajUTfcPk,-33.9181898,18.4252227,4,apartment_building,,,,,,,,,2051068.52838517,-4017787.26026965,18.4252227,-33.9181898,18.4250156912645,-33.917973813411
"14 Jetty St, Cape Town City Centre, Cape Town, 8000, South Africa",ChIJDWQkrGFnzB0RJx98RnL_MYo,-33.9182503,18.4251242,4.4,real_estate_agency,,,,,,,,,2051068.52838517,-4017787.26026965,18.4251242,-33.9182503,18.4249341288368,-33.9180519855563
"14 Jetty St, Cape Town City Centre, Cape Town, 8000, South Africa",ChIJAaDVPuhnzB0REaMRgIy-DKQ,-33.9182503,18.4251242,,lodging,1,9:00 AM – 5:00 PM,9:00 AM – 5:00 PM,9:00 AM – 5:00 PM,9:00 AM – 5:00 PM,Open 24 hours,Closed,Closed,2051068.52838517,-4017787.26026965,18.4251242,-33.9182503,18.4249341288368,-33.9180519855563
"Ryk Tulbagh Plein, Foreshore, Kaapstad, 8001, South Africa",ChIJaTGb275nzB0RoKFIJWdfoi4,-33.9180996,18.42513,5,cell_phone_store,1,9:00 AM – 5:00 PM,9:00 AM – 5:00 PM,9:00 AM – 5:00 PM,9:00 AM – 5:00 PM,9:00 AM – 5:00 PM,9:00 AM – 1:00 PM,Closed,2051068.52838517,-4017787.26026965,18.42513,-33.9180996,18.4250124340268,-33.917976935256
"501, Circa On The Square, 14 Jetty St, Foreshore, Cape Town, 8000, South Africa",ChIJAxDgybdnzB0RlzNOl8F1Nrs,-33.9182503,18.4251242,1,,1,9:00 AM – 4:00 PM,9:00 AM – 4:00 PM,9:00 AM – 4:00 PM,9:00 AM – 4:00 PM,9:00 AM – 2:00 PM,Closed,Closed,2051068.52838517,-4017787.26026965,18.4251242,-33.9182503,18.4249341288368,-33.9180519855563
"14 Jetty St, Cape Town City Centre, Cape Town, 8000, South Africa",ChIJ-ezzlWpnzB0RDosQVt0ErDs,-33.9182503,18.4251242,,restaurant,1,11:00 AM – 8:00 PM,11:00 AM – 8:00 PM,11:00 AM – 8:00 PM,11:00 AM – 8:00 PM,11:00 AM – 9:00 PM,11:00 AM – 9:00 PM,2:00 – 9:00 PM,2051068.52838517,-4017787.26026965,18.4251242,-33.9182503,18.4249341288368,-33.9180519855563
"31b Heerengracht St, Cape Town City Centre, Cape Town, 8000, South Africa",ChIJ50RgLghnzB0RqJBhWdP_rj0,-33.9182036,18.4258224,3.9,hotel,,,,,,,,,2051068.52838517,-4017787.26026965,18.4258224,-33.9182036,18.4253213700645,-33.9176808406753
"Pier Place, Heerengracht St, Foreshore, Cape Town, 8000, South Africa",ChIJ_18wFy5nzB0RdWYxqLjoC48,-33.9180163,18.4259471,4.4,event_venue,1,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,2051068.52838517,-4017787.26026965,18.4259471,-33.9180163,18.4254799312282,-33.9175288703788
"Pier Place, Heerengracht St, Foreshore, Cape Town, 8000, South Africa",ChIJxQyC1XtnzB0RLxwDfrIQia0,-33.9180517,18.4260102,4.9,fitness_center,1,5:00 AM – 7:30 PM,5:00 AM – 7:30 PM,5:00 AM – 7:30 PM,5:00 AM – 7:30 PM,5:00 AM – 7:30 PM,7:00 AM – 12:00 PM,Closed,2051234.01669785,-4017738.36065375,18.4260102,-33.9180517,18.426476795547,-33.9175036279027
"Pier Place, Heerengracht St, Foreshore, Cape Town, 8000, South Africa",ChIJ60tdqmZnzB0RhnEyQ-SYTcA,-33.9180056,18.4258984,1.9,finance,1,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,2051068.52838517,-4017787.26026965,18.4258984,-33.9180056,18.4254598932437,-33.91754807545
"31 Heerengracht St, Cape Town City Centre, Cape Town, 8000, South Africa",ChIJX_bZyWFnzB0RP5pm5S0sPMw,-33.9181947,18.4261435,5,sculpture,1,8:00 AM – 6:00 PM,8:00 AM – 6:00 PM,8:00 AM – 6:00 PM,8:00 AM – 6:00 PM,8:00 AM – 6:00 PM,8:00 AM – 6:00 PM,8:00 AM – 6:00 PM,2051187.43312163,-4017929.26132124,18.4261435,-33.9181947,18.4265328172705,-33.9186040584887
"4th Floor M&B House Pier Place Foreshore, Cape Town City Centre, Cape Town, 8012, South Africa",ChIJKUVwtmFnzB0R6RIGZsHb6oI,-33.91813,18.42599,5,,,,,,,,,,2051187.43312163,-4017929.26132124,18.42599,-33.91813,18.4264845271963,-33.9186499843957
"Heerengracht St, Cape Town City Centre, Cape Town, 8001, South Africa",ChIJLauEzmFnzB0RnDGeMEpJJNY,-33.9181232,18.426671,4,fast_food_restaurant,1,7:00 AM – 10:00 PM,7:00 AM – 10:00 PM,7:00 AM – 10:00 PM,7:00 AM – 10:00 PM,7:00 AM – 11:00 PM,7:00 AM – 11:00 PM,7:00 AM – 10:00 PM,2051301.66284653,-4017798.03014095,18.426671,-33.9181232,18.4268454427449,-33.9183061309657
"4th Floor Media City, Cnr Hertzog Boulevard and Heerengracht Street, Foreshore, Cape Town City Centre, Cape Town, 8000, South Africa",ChIJBVuezmFnzB0RHnN1vConq0E,-33.91801,18.4266,1.2,atm,,,,,,,,,2051234.01669785,-4017738.36065375,18.4266,-33.91801,18.4266374682694,-33.9176404149735
"33 Heerengracht St, Cape Town City Centre, Cape Town, 8000, South Africa",ChIJuU2dzmFnzB0RnhDpJDxOXu4,-33.918,18.42663,4.3,real_estate_agency,,,,,,,,,2051234.01669785,-4017738.36065375,18.42663,-33.918,18.4266374682694,-33.9176404149735
"33 Heerengracht St, Cape Town City Centre, Cape Town, 8001, South Africa",ChIJuU2dzmFnzB0R7bWLBkzwkpI,-33.918,18.42663,,,,,,,,,,,2051234.01669785,-4017738.36065375,18.42663,-33.918,18.4266374682694,-33.9176404149735
"33 Heerengracht St, Foreshore, Cape Town, 8001, South Africa",ChIJYSZnlWNnzB0RXS73sDlUnc4,-33.918,18.42663,,,1,7:00 AM – 4:00 PM,7:00 AM – 4:00 PM,7:00 AM – 4:00 PM,7:00 AM – 4:00 PM,6:00 AM – 12:00 PM,Closed,Closed,2051234.01669785,-4017738.36065375,18.42663,-33.918,18.4266374682694,-33.9176404149735
"33 Heerengracht St, Cape Town City Centre, Cape Town, 8001, South Africa",ChIJuU2dzmFnzB0ReJR1fKironk,-33.918,18.42663,,,,,,,,,,,2051234.01669785,-4017738.36065375,18.42663,-33.918,18.4266374682694,-33.9176404149735
"33 Heerengracht St, Cape Town City Centre, Cape Town, 8001, South Africa",ChIJuU2dzmFnzB0R5exxxE7FJjc,-33.918,18.42663,,,,,,,,,,,2051234.01669785,-4017738.36065375,18.42663,-33.918,18.4266374682694,-33.9176404149735
"Cape Town City Centre, Cape Town, 8000, South Africa",ChIJi65y12FnzB0RWpEDnQn8ryo,-33.9181361,18.427375,,bus_stop,,,,,,,,,2051358.32610246,-4017817.51102261,18.427375,-33.9181361,18.4275202008501,-33.9182909712045
"5A Rua Vasco Da Gama Plain, Cape Town City Centre, Cape Town, 8000, South Africa",ChIJNXFSkoJdzB0R_QUWhWk2Jk8,-33.9180715,18.4287322,4.5,coffee_shop,1,7:00 AM – 5:00 PM,7:00 AM – 5:00 PM,7:00 AM – 5:00 PM,7:00 AM – 5:00 PM,7:00 AM – 5:00 PM,Closed,Closed,2051455.59946062,-4017840.70418704,18.4287322,-33.9180715,18.4285458368353,-33.9183324971087
"Naspers Centre, 40 Heerengracht St, Cape Town City Centre, Cape Town, 8000, South Africa",ChIJz1yuLlFdzB0Rm-nl0Aitt7s,-33.9180049,18.4286051,5,beauty_salon,1,7:00 AM – 5:00 PM,7:00 AM – 5:00 PM,7:00 AM – 5:00 PM,7:00 AM – 5:00 PM,7:00 AM – 5:00 PM,Closed,Closed,2051455.59946062,-4017840.70418704,18.4286051,-33.9180049,18.4284301601755,-33.9182498989968
"Naspers Centre, 40 Heerengracht St, Cape Town City Centre, Cape Town, 8001, South Africa",ChIJxWkSZYpdzB0RDOjT_NUeUY0,-33.9180595,18.4287325,5,point_of_interest,,,,,,,,,2051455.59946062,-4017840.70418704,18.4287325,-33.9180595,18.4285403604796,-33.9183285867552
"40 Heerengracht St, Cape Town City Centre, Cape Town, 8000, South Africa",ChIJBwupZopdzB0RQGTp34BNo1Y,-33.9180375,18.4288766,4.5,,1,9:00 AM – 5:00 PM,9:00 AM – 5:00 PM,9:00 AM – 5:00 PM,9:00 AM – 5:00 PM,9:00 AM – 5:00 PM,Closed,Closed,2051525.61821542,-4017761.86921072,18.4288766,-33.9180375,18.4291195559163,-33.9177045871116
"9A Rua Vasco Da Gama Plain, Cape Town City Centre, Cape Town, 8000, South Africa",ChIJYzyaaYpdzB0RTWLHWpLtcRg,-33.9182463,18.4289502,4.2,cafe,1,7:00 AM – 4:00 PM,7:00 AM – 4:00 PM,7:00 AM – 4:00 PM,7:00 AM – 4:00 PM,7:00 AM – 4:00 PM,Closed,Closed,2051455.59946062,-4017840.70418704,18.4289502,-33.9182463,18.4287728878876,-33.9184946213287
"40 Heerengracht St, Cape Town City Centre, Cape Town, 8000, South Africa",ChIJ0Y-ZgW1dzB0Rvr55m6IlufE,-33.9180052,18.4288535,,,,,,,,,,,2051525.61821542,-4017761.86921072,18.4288535,-33.9180052,18.4290891028054,-33.9176823627889
"4th Floor, Stop2shop Building, 11 Rua Vasco Da Gama Plain, Foreshore, Cape Town, 8001, South Africa",ChIJc36n5GNdzB0RW2nyG39m_SE,-33.91821,18.42905,,,1,9:00 AM – 6:00 PM,9:00 AM – 6:00 AM,9:00 AM – 6:00 AM,9:00 AM – 6:00 AM,9:00 AM – 6:00 AM,9:00 AM – 6:00 PM,Closed,2051455.59946062,-4017840.70418704,18.42905,-33.91821,18.4288188370482,-33.918527725818
"1st Floor, Media24-sentrum, 40 Heerengracht St, Cape Town, Kaapstad, 8001, South Africa",ChIJ3TdemndDzB0R84S2QLLxPMU,-33.9180052,18.4288535,3.3,consultant,1,8:30 AM – 5:00 PM,8:30 AM – 5:00 PM,8:30 AM – 5:00 PM,8:30 AM – 5:00 PM,8:30 AM – 4:00 PM,8:30 AM – 1:30 PM,Closed,2051525.61821542,-4017761.86921072,18.4288535,-33.9180052,18.4290891028054,-33.9176823627889
"40 Heerengracht street Trinity Good Food Market"" groung floor, Naspers Centre, Foreshore, Cape Town, 8001, South Africa",ChIJRRxaRqxdzB0Rjm13SHm529g,-33.9180052,18.4288535,,hamburger_restaurant,1,7:30 AM – 4:30 PM,7:30 AM – 4:30 PM,7:30 AM – 4:30 PM,7:30 AM – 4:30 PM,7:30 AM – 4:30 PM,8:30 AM – 1:30 PM,Closed,2051525.61821542,-4017761.86921072,18.4288535,-33.9180052,18.4290891028054,-33.9176823627889
"40 Heerengracht St, Cape Town City Centre, Cape Town, 8001, South Africa",ChIJx2kSZYpdzB0R5ZYdph6jRNY,-33.9180052,18.4288535,,finance,,,,,,,,,2051525.61821542,-4017761.86921072,18.4288535,-33.9180052,18.4290891028054,-33.9176823627889
"22 Bree St, Cape Town City Centre, Cape Town, 8000, South Africa",ChIJfQTBFxDztAERtZReDT4WWQI,-33.9179483,18.4212662,4.6,consultant,1,8:00 AM – 5:30 PM,8:00 AM – 5:30 PM,8:00 AM – 5:30 PM,8:00 AM – 5:30 PM,8:00 AM – 5:30 PM,Closed,Closed,2050652.3,-4017814.4,18.4212662,-33.9179483,18.4213837137136,-33.9180757007311
"between Buitengracht & Bree Streets, 46 Riebeek St, Cape Town City Centre, Cape Town, 8000, South Africa",ChIJ71pfpGZnzB0RXGBfo0_L7IM,-33.9180514,18.420996,4.4,massage,1,10:00 AM – 8:00 PM,10:00 AM – 8:00 PM,10:00 AM – 8:00 PM,10:00 AM – 8:00 PM,10:00 AM – 8:00 PM,10:00 AM – 8:00 PM,10:00 AM – 8:00 PM,2050606.43933811,-4017820.91453575,18.420996,-33.9180514,18.420892918675,-33.9181635588844
"22 Bree St, Cape Town City Centre, Cape Town, 8000, South Africa",ChIJU6ar32VnzB0RdhV_8Z9cM1g,-33.9179483,18.4212662,4.8,restaurant,1,7:30 AM – 4:00 PM,7:30 AM – 4:00 PM,7:30 AM – 4:00 PM,7:30 AM – 4:00 PM,7:30 AM – 4:00 PM,Closed,Closed,2050652.3,-4017814.4,18.4212662,-33.9179483,18.4213837137136,-33.9180757007311
"50 Riebeek St, Cape Town City Centre, Cape Town, 8000, South Africa",ChIJBxC9PGdnzB0RLU2_x_CxlU8,-33.9179048,18.4207686,4.2,,1,8:00 AM – 5:00 PM,8:00 AM – 5:00 PM,8:00 AM – 5:00 PM,8:00 AM – 5:00 PM,8:00 AM – 5:00 PM,Closed,Closed,2050611.65441949,-4017772.90437119,18.4207686,-33.9179048,18.420807140322,-33.9179502335103
"Unit 4 3rd floor, 50 Riebeek St, Cape Town City Centre, Cape Town, 8001, South Africa",ChIJKfcrJWdnzB0RT4XgFsLIsCU,-33.9179048,18.4207686,5,store,,,,,,,,,2050611.65441949,-4017772.90437119,18.4207686,-33.9179048,18.420807140322,-33.9179502335103
"22 Bree St, Cape Town City Centre, Cape Town, 8000, South Africa",ChIJK3UrRWFnzB0RurhKK3dpfno,-33.9179483,18.4212662,4.9,health,1,7:30 AM – 4:15 PM,7:30 AM – 4:15 PM,7:30 AM – 4:15 PM,7:30 AM – 4:15 PM,7:30 AM – 4:15 PM,Closed,Closed,2050652.3,-4017814.4,18.4212662,-33.9179483,18.4213837137136,-33.9180757007311
"50 Riebeek St, Cape Town City Centre, Cape Town, 8001, South Africa",ChIJG-LDumZnzB0Rz3lhv32TuJ8,-33.9179048,18.4207686,4,furniture_store,1,8:30 AM – 5:00 PM,8:30 AM – 5:00 PM,8:30 AM – 5:00 PM,8:30 AM – 5:00 PM,8:30 AM – 5:00 PM,Closed,Closed,2050611.65441949,-4017772.90437119,18.4207686,-33.9179048,18.420807140322,-33.9179502335103
"50 Riebeek St, Cape Town City Centre, Cape Town, 8000, South Africa",ChIJKfcrJWdnzB0Ry6xfjkukTsI,-33.9179048,18.4207686,5,store,1,9:00 AM – 5:00 PM,9:00 AM – 5:00 PM,9:00 AM – 5:00 PM,9:00 AM – 5:00 PM,9:00 AM – 5:00 PM,10:00 AM – 2:00 PM,Closed,2050611.65441949,-4017772.90437119,18.4207686,-33.9179048,18.420807140322,-33.9179502335103
"48 Riebeek St, Cape Town City Centre, Cape Town, 8001, South Africa",ChIJS6xyW5ddzB0R-kew2Xpe3ns,-33.9179934,18.4209199,4.7,,1,9:00 AM – 6:00 PM,9:00 AM – 6:00 PM,9:00 AM – 5:00 PM,9:00 AM – 6:00 PM,9:00 AM – 6:00 PM,9:00 AM – 6:00 PM,1:30 – 6:00 PM,2050611.65441949,-4017772.90437119,18.4209199,-33.9179934,18.4208514200277,-33.9179126719373
"50 Riebeek St, Cape Town City Centre, Cape Town, 8000, South Africa",ChIJvfSMHpRnzB0RtYw-wvv-hXo,-33.9179048,18.4207686,,,1,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,2050611.65441949,-4017772.90437119,18.4207686,-33.9179048,18.420807140322,-33.9179502335103
"48 Prestwick Ln, Cape Town City Centre, Cape Town, 8000, South Africa",ChIJ_b2Y9gxnzB0RdoUTA4kvEmQ,-33.9178347,18.4209804,,doctor,1,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,2050611.65441949,-4017772.90437119,18.4209804,-33.9178347,18.4209648908556,-33.9178164169438
"48 Riebeek St, Cape Town City Centre, Cape Town, 8000, South Africa",ChIJOX3gtUZnzB0R-7KYVKh659E,-33.9179934,18.4209199,,sushi_restaurant,,,,,,,,,2050611.65441949,-4017772.90437119,18.4209199,-33.9179934,18.4208514200277,-33.9179126719373
"48 Riebeek St, Cape Town City Centre, Cape Town, 8000, South Africa",ChIJk_WR8C1nzB0RLR3S6j8d-Es,-33.9179934,18.4209199,4.7,sandwich_shop,,,,,,,,,2050611.65441949,-4017772.90437119,18.4209199,-33.9179934,18.4208514200277,-33.9179126719373
"22 Bree St, Cape Town City Centre, Cape Town, 8001, South Africa",ChIJmyp_o3lnzB0RM6K0PIKT3TM,-33.9178834,18.42137,4.8,restaurant,1,7:00 AM – 8:00 PM,7:00 AM – 8:00 PM,7:00 AM – 8:00 PM,7:00 AM – 10:00 PM,7:00 AM – 10:00 PM,7:00 AM – 10:00 PM,7:00 AM – 3:00 PM,2050657.55,-4017766.35,18.42137,-33.9178834,18.4214231338811,-33.9178140211814
"22 Bree St, Cape Town City Centre, Cape Town, 8000, South Africa",ChIJkf7BLWdnzB0R4MzZz0pqoio,-33.9178834,18.42137,5,,1,9:00 AM – 5:00 PM,9:00 AM – 5:00 PM,9:00 AM – 5:00 PM,9:00 AM – 5:00 PM,9:00 AM – 5:00 PM,Closed,Closed,2050657.55,-4017766.35,18.42137,-33.9178834,18.4214231338811,-33.9178140211814
"24 Bree St, Cape Town City Centre, Cape Town, 8001, South Africa",ChIJt_a2LWdnzB0RRi6sI6ITarw,-33.9179366,18.4214114,,,,,,,,,,,2050652.3,-4017814.4,18.4214114,-33.9179366,18.4214679967585,-33.9179979585273
"City Center, 22 Bree St, Cape Town City Centre, Cape Town, 8000, South Africa",ChIJu_Cei1dnzB0R83fRgrIT6EY,-33.9179483,18.4212662,5,consultant,1,9:00 AM – 5:00 PM,9:00 AM – 5:00 PM,9:00 AM – 5:00 PM,9:00 AM – 5:00 PM,9:00 AM – 5:00 PM,9:00 AM – 1:00 PM,Closed,2050652.3,-4017814.4,18.4212662,-33.9179483,18.4213837137136,-33.9180757007311
"24 Bree St, Cape Town City Centre, Cape Town, 8001, South Africa",ChIJt_a2LWdnzB0R_i5Csuv27yE,-33.9179366,18.4214114,,,,,,,,,,,2050652.3,-4017814.4,18.4214114,-33.9179366,18.4214679967585,-33.9179979585273
"22 Bree St, Cape Town City Centre, Cape Town, 8000, South Africa",ChIJs-npLWdnzB0R80B0NSjBmjI,-33.9178834,18.42137,,point_of_interest,,,,,,,,,2050657.55,-4017766.35,18.42137,-33.9178834,18.4214231338811,-33.9178140211814
"22 Bree St, Cape Town City Centre, Cape Town, 8001, South Africa",ChIJs0SPLmdnzB0RGvsIBxRj_dI,-33.9179483,18.4212662,,health,,,,,,,,,2050652.3,-4017814.4,18.4212662,-33.9179483,18.4213837137136,-33.9180757007311
"24 Bree St, Cape Town City Centre, Cape Town, 8001, South Africa",ChIJt_a2LWdnzB0RjcUfEmNQ-rM,-33.9179366,18.4214114,,store,,,,,,,,,2050652.3,-4017814.4,18.4214114,-33.9179366,18.4214679967585,-33.9179979585273
"24 Bree St, Cape Town City Centre, Cape Town, 8000, South Africa",ChIJbfm2LWdnzB0Rm1xxFknyrUs,-33.9179316,18.4214047,,beauty_salon,,,,,,,,,2050652.3,-4017814.4,18.4214047,-33.9179316,18.4214668685893,-33.9179989991442
"24 Bree St, Cape Town City Centre, Cape Town, 8001, South Africa",ChIJt_a2LWdnzB0RmKrQ5_rLMW4,-33.9179366,18.4214114,,consultant,,,,,,,,,2050652.3,-4017814.4,18.4214114,-33.9179366,18.4214679967585,-33.9179979585273
"24 Bree St, Cape Town City Centre, Cape Town, 8001, South Africa",ChIJt_a2LWdnzB0RUmwNwdfmAh0,-33.9179366,18.4214114,,food_store,,,,,,,,,2050652.3,-4017814.4,18.4214114,-33.9179366,18.4214679967585,-33.9179979585273
"24 Bree St, Cape Town City Centre, Cape Town, 8001, South Africa",ChIJbfm2LWdnzB0R_M-piJjpDLs,-33.9179316,18.4214047,,point_of_interest,,,,,,,,,2050652.3,-4017814.4,18.4214047,-33.9179316,18.4214668685893,-33.9179989991442
"16 Bree St, Cape Town City Centre, Cape Town, 8000, South Africa",ChIJpYg1zWBnzB0RyCLcuMd88Kw,-33.9177813,18.4215771,4.6,hotel,1,8:00 AM – 5:30 PM,8:00 AM – 5:30 PM,8:00 AM – 5:30 PM,8:00 AM – 5:30 AM,8:00 AM – 5:30 PM,8:00 AM – 5:30 PM,8:00 AM – 5:30 PM,2050708.45,-4017751.8,18.4215771,-33.9177813,18.4216348947766,-33.9178436091018
"Amber on Bree 16 Bree Street Cape Town 7405, Cape Town City Centre, Cape Town, 8000, South Africa",ChIJ8XKCTCJnzB0ROy6dhXLUQUI,-33.9177996,18.421549,4.2,restaurant,1,8:00 AM – 1:00 AM,8:00 AM – 1:00 AM,8:00 AM – 1:00 AM,8:00 AM – 1:00 AM,8:00 AM – 1:00 AM,8:00 AM – 1:00 AM,8:00 AM – 1:00 AM,2050657.55,-4017766.35,18.421549,-33.9177996,18.4214955067494,-33.9178694480603
"16 on Bree, Cape Town City Centre, Cape Town, 8000, South Africa",ChIJFeCoWidnzB0RMdqKSXHXmXc,-33.9178037,18.4215285,4.8,lodging,,,,,,,,,2050657.55,-4017766.35,18.4215285,-33.9178037,18.4214845646164,-33.9178610680099
"24 Bree St, Cape Town City Centre, Cape Town, 8001, South Africa",ChIJt_a2LWdnzB0RB-gTvd4ptgI,-33.9179366,18.4214114,,store,,,,,,,,,2050652.3,-4017814.4,18.4214114,-33.9179366,18.4214679967585,-33.9179979585273
"24 Bree St, Cape Town City Centre, Cape Town, 8001, South Africa",ChIJt_a2LWdnzB0Rh7-kVzHwkRQ,-33.9179366,18.4214114,,point_of_interest,,,,,,,,,2050652.3,-4017814.4,18.4214114,-33.9179366,18.4214679967585,-33.9179979585273
